7.41209, 335.252, 0.3808, -0.748791
7.44139, 333.092, 0.372971, -0.747913
7.47069, 331.275, 0.368405, -0.746829
7.49999, 329.516, 0.367035, -0.74188
7.52928, 327.653, 0.373615, -0.745752
7.55858, 325.594, 0.385202, -0.74269
7.58788, 323.367, 0.40474, -0.734921
7.61717, 321, 0.426617, -0.721822
7.64647, 318.446, 0.440385, -0.709958
7.67577, 315.734, 0.445691, -0.69668
7.70506, 313.004, 0.437855, -0.693112
7.73436, 310.333, 0.423278, -0.698593
7.76366, 307.691, 0.414533, -0.701087
7.79295, 305.036, 0.413901, -0.703726
7.82225, 302.679, 0.415224, -0.706491
7.85155, 301.026, 0.421594, -0.713396
7.88084, 300.091, 0.431678, -0.727236
7.91014, 299.328, 0.437665, -0.731536
7.93944, 298.096, 0.440012, -0.730329
7.96873, 296.076, 0.437414, -0.730384
7.99803, 293.402, 0.431981, -0.738497
8.02733, 290.471, 0.42544, -0.735161
8.05662, 287.533, 0.426827, -0.736576
8.08592, 284.625, 0.434592, -0.736976
8.11522, 281.723, 0.437135, -0.726461
8.14451, 278.885, 0.435252, -0.723028
8.17381, 276.243, 0.427737, -0.717712
8.20311, 273.932, 0.417204, -0.720123
8.23241, 271.896, 0.409362, -0.72456
8.2617, 269.89, 0.406144, -0.727589
8.291, 267.683, 0.40654, -0.728661
8.3203, 265.264, 0.402778, -0.726368
8.34959, 262.831, 0.40042, -0.722582
8.37889, 260.612, 0.396453, -0.718348
8.40819, 258.705, 0.389889, -0.719186
8.43748, 256.939, 0.385736, -0.714392
8.46678, 255.039, 0.389664, -0.710018
8.49608, 252.832, 0.388637, -0.700718
8.52537, 250.465, 0.392423, -0.694762
8.55467, 248.311, 0.399143, -0.697668
8.58397, 246.598, 0.4013, -0.703106
8.61326, 245.206, 0.411002, -0.703048
8.64256, 243.917, 0.416141, -0.710654
8.67186, 242.63, 0.422244, -0.714731
8.70115, 241.367, 0.42447, -0.714619
8.73045, 240.186, 0.426333, -0.718631
8.75975, 239.067, 0.429373, -0.716029
8.78904, 237.955, 0.432963, -0.71873
8.81834, 236.825, 0.432035, -0.724964
8.84764, 235.716, 0.42697, -0.727591
8.87694, 234.664, 0.420531, -0.734604
8.90623, 233.627, 0.407874, -0.737003
8.93553, 232.447, 0.400258, -0.741766
8.96483, 231.009, 0.388289, -0.740878
8.99412, 229.351, 0.379298, -0.736992
9.02342, 227.689, 0.371582, -0.731791
9.05272, 226.286, 0.365301, -0.726964
9.08201, 225.239, 0.372137, -0.732623
9.11131, 224.407, 0.378199, -0.744105
9.14061, 223.498, 0.37878, -0.742627
9.1699, 222.302, 0.387252, -0.739364
9.1992, 220.804, 0.401502, -0.730314
9.2285, 219.207, 0.403923, -0.720688
9.25779, 217.836, 0.403505, -0.727785
9.28709, 216.928, 0.391019, -0.742627
9.31639, 216.432, 0.382025, -0.756077
9.34568, 216.063, 0.3789, -0.76603
9.37498, 215.531, 0.381156, -0.767082
9.40428, 214.712, 0.382075, -0.748815
9.43357, 213.688, 0.391159, -0.747943
9.46287, 212.679, 0.398184, -0.744038
9.49217, 211.816, 0.40493, -0.740895
9.52147, 211.054, 0.41071, -0.745894
9.55076, 210.303, 0.412509, -0.735972
9.58006, 209.547, 0.412518, -0.73483
9.60936, 208.876, 0.409104, -0.736832
9.63865, 208.382, 0.399627, -0.735946
9.66795, 208.042, 0.396445, -0.736022
9.69725, 207.751, 0.396796, -0.736838
9.72654, 207.418, 0.393647, -0.733647
9.75584, 207, 0.399129, -0.737508
9.78514, 206.464, 0.405228, -0.734889
9.81443, 205.747, 0.420189, -0.732777
9.84373, 204.789, 0.422915, -0.718207
9.87303, 203.593, 0.433128, -0.706266
9.90232, 202.28, 0.428742, -0.697253
9.93162, 201.069, 0.426875, -0.693191
9.96092, 200.133, 0.419675, -0.688852
9.99021, 199.496, 0.415436, -0.695808
10.0195, 199.097, 0.420605, -0.711484
10.0488, 198.909, 0.419643, -0.716618
10.0781, 198.883, 0.419626, -0.715636
10.1074, 198.848, 0.417381, -0.715063
10.1367, 198.508, 0.420471, -0.711826
10.166, 197.613, 0.423741, -0.690264
10.1953, 196.233, 0.425554, -0.692824
10.2246, 194.802, 0.410359, -0.685606
10.2539, 193.817, 0.39571, -0.702321
10.2832, 193.479, 0.385507, -0.711627
10.3125, 193.635, 0.38629, -0.727149
10.3418, 193.954, 0.398081, -0.730022
10.3711, 194.167, 0.422251, -0.735936
10.4004, 194.171, 0.426937, -0.726336
10.4297, 193.977, 0.432581, -0.722741
10.459, 193.639, 0.433207, -0.721807
10.4883, 193.207, 0.432954, -0.718686
10.5176, 192.783, 0.434659, -0.690877
10.5469, 192.495, 0.435768, -0.708327
10.5762, 192.397, 0.437558, -0.708578
10.6054, 192.395, 0.430563, -0.714957
10.6347, 192.348, 0.426824, -0.718207
10.664, 192.165, 0.42346, -0.71752
10.6933, 191.835, 0.433006, -0.699064
10.7226, 191.342, 0.429375, -0.699681
10.7519, 190.671, 0.428822, -0.686338
10.7812, 189.893, 0.428837, -0.684466
10.8105, 189.198, 0.425047, -0.689341
10.8398, 188.758, 0.438056, -0.693683
10.8691, 188.553, 0.447847, -0.695486
10.8984, 188.418, 0.454157, -0.698391
10.9277, 188.223, 0.446533, -0.694009
10.957, 187.944, 0.43844, -0.693857
10.9863, 187.62, 0.42216, -0.697393
11.0156, 187.236, 0.418885, -0.69776
11.0449, 186.701, 0.411661, -0.693363
11.0742, 185.936, 0.405102, -0.686421
11.1035, 185.007, 0.393447, -0.681591
11.1328, 184.159, 0.377668, -0.682235
11.1621, 183.696, 0.367524, -0.685666
11.1914, 183.74, 0.366932, -0.686363
11.2207, 184.133, 0.380769, -0.6905
11.25, 184.571, 0.406338, -0.727224
11.2793, 184.826, 0.414733, -0.729722
11.3086, 184.809, 0.411479, -0.737185
11.3379, 184.518, 0.394354, -0.728915
11.3672, 183.985, 0.40054, -0.734838
11.3965, 183.285, 0.403593, -0.722586
11.4258, 182.582, 0.427562, -0.727079
11.4551, 182.09, 0.405597, -0.729548
11.4844, 181.942, 0.407203, -0.749265
11.5136, 182.09, 0.405832, -0.739089
11.5429, 182.343, 0.409104, -0.729708
11.5722, 182.486, 0.394526, -0.733553
11.6015, 182.391, 0.380774, -0.734698
11.6308, 182.062, 0.373705, -0.732097
11.6601, 181.607, 0.359417, -0.74082
11.6894, 181.138, 0.362138, -0.736819
11.7187, 180.7, 0.362678, -0.736391
11.748, 180.307, 0.363095, -0.751402
11.7773, 180.02, 0.379877, -0.729685
11.8066, 179.939, 0.371691, -0.733778
11.8359, 180.101, 0.368445, -0.739162
11.8652, 180.413, 0.354935, -0.738594
11.8945, 180.731, 0.374148, -0.741581
11.9238, 180.95, 0.391921, -0.744558
11.9531, 181.038, 0.396785, -0.778427
11.9824, 180.983, 0.426063, -0.738552
12.0117, 180.763, 0.435641, -0.740799
12.041, 180.373, 0.423258, -0.737666
12.0703, 179.903, 0.417022, -0.729417
12.0996, 179.506, 0.42218, -0.723333
12.1289, 179.285, 0.42943, -0.723507
12.1582, 179.212, 0.415199, -0.738508
12.1875, 179.157, 0.406025, -0.732531
12.2168, 178.983, 0.395509, -0.737759
12.2461, 178.631, 0.391055, -0.735045
12.2754, 178.162, 0.39097, -0.727116
12.3047, 177.712, 0.39597, -0.723587
12.334, 177.405, 0.392506, -0.733635
12.3633, 177.275, 0.388712, -0.735496
12.3926, 177.272, 0.386507, -0.735522
12.4219, 177.316, 0.384488, -0.727284
12.4511, 177.35, 0.391861, -0.714473
12.4804, 177.362, 0.40458, -0.694474
12.5097, 177.336, 0.422463, -0.696947
12.539, 177.254, 0.435405, -0.689433
12.5683, 177.128, 0.440172, -0.688286
12.5976, 177.005, 0.433987, -0.69283
12.6269, 176.918, 0.423517, -0.701086
12.6562, 176.823, 0.418561, -0.704299
12.6855, 176.644, 0.408909, -0.706173
12.7148, 176.355, 0.419574, -0.703734
12.7441, 176.003, 0.427813, -0.6997
12.7734, 175.625, 0.434973, -0.694489
12.8027, 175.193, 0.435438, -0.691012
12.832, 174.685, 0.434671, -0.689839
12.8613, 174.183, 0.432766, -0.688248
12.8906, 173.878, 0.440054, -0.685459
12.9199, 173.912, 0.45243, -0.672373
12.9492, 174.234, 0.472102, -0.667489
12.9785, 174.627, 0.468069, -0.672203
13.0078, 174.863, 0.474923, -0.682145
13.0371, 174.842, 0.465472, -0.695553
13.0664, 174.617, 0.457077, -0.703517
13.0957, 174.306, 0.425659, -0.704031
13.125, 174.002, 0.436736, -0.707045
13.1543, 173.756, 0.425729, -0.717133
13.1836, 173.609, 0.41138, -0.71999
13.2129, 173.597, 0.39547, -0.723343
13.2422, 173.698, 0.396017, -0.724927
13.2715, 173.81, 0.384869, -0.733248
13.3008, 173.815, 0.383829, -0.735567
13.3301, 173.665, 0.378918, -0.732074
13.3593, 173.394, 0.370625, -0.741006
13.3886, 173.09, 0.379363, -0.735325
13.4179, 172.839, 0.380071, -0.733055
13.4472, 172.711, 0.39448, -0.730617
13.4765, 172.737, 0.404767, -0.723587
13.5058, 172.868, 0.417384, -0.718826
13.5351, 173.003, 0.421676, -0.717625
13.5644, 173.096, 0.421849, -0.718602
13.5937, 173.197, 0.426195, -0.717843
13.623, 173.372, 0.415254, -0.719968
13.6523, 173.603, 0.410904, -0.719648
13.6816, 173.787, 0.406725, -0.72188
13.7109, 173.798, 0.406121, -0.721401
13.7402, 173.554, 0.405468, -0.716717
13.7695, 173.068, 0.421698, -0.705558
13.7988, 172.452, 0.41302, -0.688036
13.8281, 171.844, 0.441731, -0.687775
13.8574, 171.325, 0.440613, -0.688382
13.8867, 170.896, 0.426413, -0.691169
13.916, 170.497, 0.386398, -0.682041
13.9453, 170.09, 0.395779, -0.667134
13.9746, 169.71, 0.413511, -0.668075
14.0039, 169.446, 0.411589, -0.661584
14.0332, 169.355, 0.394849, -0.663939
14.0625, 169.418, 0.396943, -0.69248
14.0918, 169.573, 0.378296, -0.699941
14.1211, 169.775, 0.373819, -0.70355
14.1504, 170.02, 0.377949, -0.703252
14.1797, 170.308, 0.385674, -0.708971
14.209, 170.61, 0.392482, -0.691488
14.2383, 170.859, 0.409599, -0.701301
14.2675, 170.969, 0.415083, -0.701965
14.2968, 170.879, 0.403568, -0.693066
14.3261, 170.567, 0.411535, -0.69047
14.3554, 170.065, 0.421506, -0.6818
14.3847, 169.514, 0.41964, -0.674821
14.414, 169.122, 0.417288, -0.658371
14.4433, 169.042, 0.392191, -0.672418
14.4726, 169.253, 0.420219, -0.685482
14.5019, 169.565, 0.372622, -0.685648
14.5312, 169.738, 0.409919, -0.70596
14.5605, 169.641, 0.388635, -0.701354
14.5898, 169.328, 0.402661, -0.692291
14.6191, 168.989, 0.405619, -0.695221
14.6484, 168.807, 0.4214, -0.684763
14.6777, 168.839, 0.422363, -0.670176
14.707, 168.983, 0.432471, -0.666336
14.7363, 169.116, 0.412478, -0.659022
14.7656, 169.207, 0.41547, -0.661589
14.7949, 169.27, 0.410094, -0.661982
14.8242, 169.275, 0.40852, -0.665184
14.8535, 169.157, 0.453555, -0.667285
14.8828, 168.901, 0.448777, -0.684331
